Códigos,Item,Local,Célula,Posição,Cod. Localização,Saldo,almoxarifado
509270,MANTA PA50 810 X 1270MM (Un),AL09,SALA,,AL09-SALA-,42,Central 
509269,MANTA PA50 645 X 1270MM (Un),AL09,SALA,,AL09-SALA-,68,Central 
509378,MANTA HV500 795 X 1270MM (Un),AL09,SALA,,AL09-SALA-,176,Central 
509379,MANTA HV500 645 X 1270MM (Un),AL09,SALA,,AL09-SALA-,96,Central 
509380,MANTA HV500 810 X 1270MM (Un),AL09,SALA,,AL09-SALA-,48,Central 
497875,FRASCO 500ML C/ TAMPA DE LACRE (Un),AL09,SALA,,AL09-SALA-,792,Central 
240217,"MANG A/P SAE-100 3/8"" x 1400mm TERM. RETO/RETO JIC 3/4"" (Un)",AL01,EST,C02,AL01-EST-C02,240,Central 
258179,PARAF SEX   1/2 X 4.1/2    UNC (Un),AL01,EST,C02,AL01-EST-C02,196,Central 
259045,PARAF SEX   1/4 X 2.1/2 UNC (Un),AL01,EST,C02,AL01-EST-C02,95,Central 
260311,"PARAF SEXT 5/8 X 3"" G5 (8.8) UNC R.I (Un)",AL01,EST,C02,AL01-EST-C02,65,Central 
258271,PARAF SEX   3/8 X 1.1/2    UNC (Un),AL01,EST,C02,AL01-EST-C02,296,Central 
240217,"MANG A/P SAE-100 3/8"" x 1400mm TERM. RETO/RETO JIC 3/4"" (Un)",AL01,EST,C03,AL01-EST-C03,240,Central 
240217,"MANG A/P SAE-100 3/8"" x 1400mm TERM. RETO/RETO JIC 3/4"" (Un)",AL01,EST,C04,AL01-EST-C04,240,Central 
240234,"MANG A/P SAE-100 3/8"" X 2800 C/ TERM. RETO JIC 3/4"" UNF FEMEA (Un)",AL01,EST,D01,AL01-EST-D01,71,Central 
240234,"MANG A/P SAE-100 3/8"" X 2800 C/ TERM. RETO JIC 3/4"" UNF FEMEA (Un)",AL01,EST,D02,AL01-EST-D02,71,Central 
240234,"MANG A/P SAE-100 3/8"" X 2800 C/ TERM. RETO JIC 3/4"" UNF FEMEA (Un)",AL01,EST,D03,AL01-EST-D03,71,Central 
240233,"MANG A/P SAE-100 3/8"" X 400 TERM. 90° JIC 3/4""FEMEA X RETO JIC 3/4"" UNF FEMEA (Un)",AL01,EST,D04,AL01-EST-D04,154,Central 
240229,"MANG A/P SAE-100 3/8"" x 400mm TERM. RETO/RETO JIC 3/4"" (Un)",AL01,EST,D04,AL01-EST-D04,73,Central 
213606,"ABRACADEIRA S/FIM 1.3/4"" A 2.1/4"" (Un)",AL01,EST,PJ01,AL01-EST-PJ01,30,Central 
213607,"ABRACADEIRA S/FIM 2.1/4"" A 3"" (Un)",AL01,EST,PJ01,AL01-EST-PJ01,30,Central 
213608,"ABRACADEIRA S/FIM 3.1/4"" A 4"" (Un)",AL01,EST,PJ01,AL01-EST-PJ01,30,Central 
200453,CONEC DE PASSAGEM (Borne Sak 2.5mm) (Un),AL01,EST,CX,AL01-EST-CX,0,Central 
200433,#N/A,AL01,EST,CX,AL01-EST-CX,0,Central 
200454,RELE INTERFACE CR-P012DC1 12VCC/16A 1N CC (Un),AL01,EST,CX,AL01-EST-CX,6,Central 
200467,CAIXA VAZIA BOTOE.1 BOTAO 75X75X57 (Un),AL01,EST,CX,AL01-EST-CX,32,Central 
240666,"BORNE CONECTOR SAK 2,5MM REF. LTU425 (Un)",AL01,EST,CX,AL01-EST-CX,220,Central 
200451,TRILHO DIN P/FIXAÇÃO (M),AL01,EST,CX,AL01-EST-CX,"10,68",Central 
200031,ASSENTO TIPO CONCHA PRETA CÓD.US-2008 (Un),AL01,EST,CH,AL01-EST-CH,5,Central 
200032,TANQUE DE POLIETILENO CAP. 500LTS (Un),AL08,PROJETOS,,AL08-PROJETOS-,1,Central 
240510,"CIL. COMPL. 2"" x 180MM CÓD.CJ 429 (Un)",AL01,EST,CH,AL01-EST-CH,2,Central 
216531,BORRACHA EVA 10MM X 1200 X 2000MM (Un),AL01,EST,CH,AL01-EST-CH,4,Central 
216532,BORRACHA EVA 6MM X 1200 X 2000MM (Un),AL01,EST,CH,AL01-EST-CH,12,Central 
216533,BORRACHA EVA 6MM X 1200 X 2200MM (Un),AL01,EST,CH,AL01-EST-CH,0,Central 
200440,BOTAO CSW BD55FR-WH DUPLO PULS. PRETO/PRETO S/ FLANGE C 12884115 (Un),AL01,EST,CX,AL01-EST-CX,18,Central 
717071,COPO PLASTICO P/ CAFE (Un),AL01,COR,J,AL01-COR-J,2550,Central 
501260,"PLACA ALUMINIO ANODIZADO TAM 50X20X0,5MM (Un)",AL01,SL1,C,AL01-SL1-C,3000,Central 
509025,#N/A,AL01,AM,CH,AL01-AM-CH,0,Central 
600592,"ESMERILHADEIRA ANGULAR 7"" GWS 28-180 2800W (Un)",AL01,AM,AM05,AL01-AM-AM05,2,Central 
777048,BONÉ CEMAG (Un),AL01,SL2,CH,AL01-SL2-CH,46,Central 
702088,MÁSCARA CIRÚRGICA DESCARTÁVEL (Un),AL01,EPI,,AL01-EPI-,0,Central 
200482,"espaguete termo retrátil 3/4"" (M)",AL01,EST,CX,AL01-EST-CX,12,Central 
200488,espaguete termo retrátil 8mm (M),AL01,EST,CX,AL01-EST-CX,50,Central 
507512,CARVÃO VEGETAL (KG),AL08,PROJETOS,,AL08-PROJETOS-,105,Central 
647217,#N/A,AL01,SL1,C,AL01-SL1-C,0,Central 
649870,LIXA D'AGUA G-80 (Un),AL01,SL1,A,AL01-SL1-A,100,Central 
504539,"FIO NYLON CORTE RED 3,0MM (M)",AL01,AM,AM04,AL01-AM-AM04,100,Central 
703061,TRAPO COSTURADO (KG),AL01,COR,BCH,AL01-COR-BCH,25,Central 
260600,PARAF SEX   5/8 X 4.1/2 UNC (Un),AL01,AM,AM07,AL01-AM-AM07,19,Central 
257606,#N/A,AL01,AM,AM07,AL01-AM-AM07,0,Central 
200224,"DISCO GRADE CONCAVO DENTADO 24,00""R 6,00MM 1F #42,86 (Un)",AL08,PROJETOS,,AL08-PROJETOS-,0,Central 
200047,"DISCO GRADE CONCAVO LISO 14,00""L 3,00MM 1F #26,98 (Un)",AL08,PROJETOS,,AL08-PROJETOS-,3,Central 
201224,"DISCO GRADE CONCAVO LISO 24,00""R 6,00MM 1F #42,86 (Un)",AL08,PROJETOS,,AL08-PROJETOS-,3,Central 
222495,TERMINAL ROT ROSCAVEL ROSCA FEMEA M27X2 DIREITA PR32CE IMP (Un),AL08,PROJETOS,,AL08-PROJETOS-,21,Central 
222446,EMBOLO C/ VED. CN 070 X 027 X 050 (Un),AL08,PROJETOS,,AL08-PROJETOS-,21,Central 
222448,TUBO TCB 080 X 070 X 05 ST52 BRUN (Un),AL08,PROJETOS,,AL08-PROJETOS-,20,Central 
222447,NIPLE JIC 37 3/4 (Un),AL08,PROJETOS,,AL08-PROJETOS-,44,Central 
222449,TERMINAL ROT COM FUNDO SOLDAVEL FT35/70 (Un),AL08,PROJETOS,,AL08-PROJETOS-,0,Central 
222493,PORCA AUTO TRAVANTE MÉTRICA ALTA M27 X 2.00 H 29 PLA 27200 (Un),AL08,PROJETOS,,AL08-PROJETOS-,21,Central 
222445,CABEÇOTE GUIA C/ VED. CN.070XH.040  080 X 070 X 040 (Un),AL08,PROJETOS,,AL08-PROJETOS-,20,Central 
222497,,AL08,PROJETOS,,AL08-PROJETOS-,0,Central 
222450,TERMINAL TRAS ROT SOLDAVEL S35N IMP (Un),AL08,PROJETOS,,AL08-PROJETOS-,20,Central 
222442,AÇO MT 40MM CROMADO SAE 1045 NORMAL (Un),AL08,PROJETOS,,AL08-PROJETOS-,21,Central 
222451,FUNDO CN.070 070x080x012 FD (Un),AL08,PROJETOS,,AL08-PROJETOS-,20,Central 
240036,LAMINA FACA DUPLO CORTE ref.03-0718 (Un),AL08,PROJETOS,,AL08-PROJETOS-,34,Central 
214109,"RODA ARO 24"" RB 2823/2410S (Un)",AL02,GALPÃO,,AL02-GALPÃO-,7,Central 
214107,RODA 6 FUROS ARO 13 RB-2721/13502S (Un),AL02,GALPÃO,,AL02-GALPÃO-,59,Central 
222410,"ARO DE RODA 20"" C/ANEL CBH 8T (Un)",AL02,GALPÃO,,AL02-GALPÃO-,0,Central 
214113,"ARO AG 15"" DC13"" X 15.5"" OFFSET49,4MM (Un)",AL02,GALPÃO,,AL02-GALPÃO-,52,Central 
222452,CABEÇOTE GUIA C/ VED. CN.080XH.060 (Un),AL02,GALPÃO,,AL02-GALPÃO-,18,Central 
222453,EMBOLO C/ VED. CN 080-080x030x050 (Un),AL02,GALPÃO,,AL02-GALPÃO-,16,Central 
222454,FUNDO CN.080 080x095x012 FD (Un),AL02,GALPÃO,,AL02-GALPÃO-,16,Central 
222455,OLHAL TUBULAR 063X040X100 (Un),AL02,GALPÃO,,AL02-GALPÃO-,32,Central 
222456,PORCA AUTO TRAVANTE MÉTRICA ALTA M30X2 (Un),AL02,GALPÃO,,AL02-GALPÃO-,16,Central 
222457,TOMADA DE OLEO TB LIG16H30 (Un),AL02,GALPÃO,,AL02-GALPÃO-,16,Central 
222463,TUBO TCH 095x080x07.5 BRUNIDO (Un),AL02,GALPÃO,,AL02-GALPÃO-,16,Central 
717097,CANETA BPS AZUL PILOTO (Un),AL01,SL2,C03,AL01-SL2-C03,27,Central 
504407,FITA ADESIVA DUPLA FACE 3M 12mm x 20m (Un),AL01,SL2,C04,AL01-SL2-C04,7,Central 
645302,MACHO 1/2 UNF 100-B DIN-341 (Un),AL01,GAV,GT05,AL01-GAV-GT05,1,Central 
648383,INS ADMX 11T308PR-R 8330 (Un),AL01,GAV,GT04,AL01-GAV-GT04,20,Central 
648369,INS NA6L3 (Un),AL01,GAV,GT04,AL01-GAV-GT04,5,Central 
648670,INS CNMG 12.04.08 - TF IC 9250 (Un),AL01,GAV,GT02,AL01-GAV-GT02,20,Central 
534435,BICO DUPLO 1.2MM ROYTOOLS CÓD WELLE 10165 (Un),AL01,GAV,G05,AL01-GAV-G05,10,Central 
534436,BICO DUPLO 1.5MM ROYTOOLS CÓD WELLE 8652 (Un),AL01,GAV,G05,AL01-GAV-G05,20,Central 
534483,CABO SENSOR CAPACITIVO WELLE (Un),AL01,GAV,G05,AL01-GAV-G05,10,Central 
534437,CERAMICA ROYTOOLS CÓD WELLE 8656 (Un),AL01,GAV,G05,AL01-GAV-G05,8,Central 
116611,COMP. NAVAL SOMASSOALHO 3090 X 1795 X 20MM (Un),AL06,CARPINTARIA,,AL06-CARPINTARIA-,22,Central 
200460,CABO PP 2x1mm (Mt),AL01,EST,CX,AL01-EST-CX,"191,5",Central 
214110,RODA MOD. FER.325/350X8 ESF 6205 CH 16 CÓD.198 (Un),AL01,EST,CH,AL01-EST-CH,2,Central 
701042,PALMILHA EVA AIR C/ GEL (Un),AL01,EPI,CH,AL01-EPI-CH,52,Central 
702075,OCULOS AMPLA VISÃO KALIPSO (Un),AL01,EPI,,AL01-EPI-,0,Central 
257643,"PARAF ALLEN 1/4 X 1"" NC C/CAB. (Un)",AL01,EST,PJ7,AL01-EST-PJ7,102,Central 
258855,"PARAF SEX   1/2 X 5.1/2""    UFC (Un)",AL01,EST,PJ7,AL01-EST-PJ7,19,Central 
258295,PARAF SEX   3/8 X 1.1/2    UNF (Un),AL01,EST,PJ7,AL01-EST-PJ7,11,Central 
258398,PARAF SEX   3/8 X 3/4   UNC  ZB (Un),AL01,EST,PJ7,AL01-EST-PJ7,15,Central 
257086,"PARAF ALLEN C/ CAB 1/4 X 5/8""  UNF (NÃO USAR, SUBSTITUÍDO.) (Un)",AL01,EST,PJ7,AL01-EST-PJ7,4717,Central 
222191,AMORTECEDOR PORTA-MALAS GOL 80/90 CÓD. TG-12.1.013 P/ PRODUTO MCF SS RS M23 (Un),AL01,EST,JP03,AL01-EST-JP03,9,Central 
224400,"ANEL ORING 115,00X4,50 11049 (Un)",AL01,EST,PJ6,AL01-EST-PJ6,10,Central 
236221,MANCAL DE FLANGE OVAL TIPO FL204 C/ ROLAMENTO 20MM (Un),AL01,EST,PJ6,AL01-EST-PJ6,71,Central 
272403,"PORCA AC SX OSC C32/AA29 M22X1,50 CL10 CÓD. 79415 (7/8"" UNF) (Un)",AL01,EST,PJ7,AL01-EST-PJ7,26,Central 
222195,TOMADA P/ REBOQUE FEMEA 7 POLOS PRETA (Un),AL01,EST,CX,AL01-EST-CX,0,Central 
222196,TOMADA P/ REBOQUE MACHO 7 POLOS PRETA (Un),AL01,EST,CX,AL01-EST-CX,0,Central 
509109,BICO DE CORTE GLP 1503 N.06 (Un),AL01,EST,AM,AL01-EST-AM,2,Central 
213780,ABRACADEIRA NYLON 300MM (Un),AL01,EST,CX,AL01-EST-CX,750,Central 
213755,ABRACADEIRA NYLON  200MM (Un),AL01,EST,CX,AL01-EST-CX,750,Central 
200485,CAIXA PASS.CEGA STECK 154X110X70 S.SX161 (Un),AL01,EST,CX,AL01-EST-CX,5,Central 
200450,QUADRO DE COMANDO 40X30X20 MCF16 (Un),AL01,EST,CX,AL01-EST-CX,2,Central 
213433,"ELETRODUTO SPIRAFLEX  3/4"" (Mt)",AL01,EST,CX,AL01-EST-CX,"356,5",Central 
200493,CHAPA UHMW 5 X 80 X 200 [CTH4500] (Un),AL01,AM,AM*,AL01-AM-AM*,0,Central 
200492,CHAPA UHMW 5 X 80 X 130 [CTH4500] (Un),AL01,AM,AM*,AL01-AM-AM*,0,Central 
289050,#N/A,AL01,AM,AM*,AL01-AM-AM*,0,Central 
222144,"VALV. DIVISORA DE FLUXO 50/50 3/4"" UNF (Un)",AL01,AM,AM*,AL01-AM-AM*,1,Central 
222110,VALVULA SELETORA SVV06 - DC12V ROSCAS 3/4 UNF (Un),AL01,AM,AM*,AL01-AM-AM*,8,Central 
501153,#N/A,AL01,AM,AM*,AL01-AM-AM*,0,Central 
500125,#N/A,AL01,AM,AM*,AL01-AM-AM*,0,Central 
288009,#N/A,AL01,AM,AM*,AL01-AM-AM*,10,Central 
200459,"ELETRODUTO SPIRAFLEX PRETO 1/2"" (M)",AL01,EST,CX,AL01-EST-CX,224,Central 
200452,CANALETA HELADUCT ABERTA 30X30MM (M),AL01,EST,CX,AL01-EST-CX,"19,45",Central 
200457,"PRENSA CABO 1"" (Un)",AL01,EST,CX,AL01-EST-CX,10,Central 
200419,#N/A,AL01,EST,CX,AL01-EST-CX,0,Central 
200456,PRENSA CABO S-852CI BSP STECK BC 16mm (PG16) (Un),AL01,EST,CX,AL01-EST-CX,35,Central 
501080,#N/A,AL01,AM,AM*,AL01-AM-AM*,0,Central 
501113,ROLAMENTO 629 9X26X80MM (Un),AL01,AM,AM*,AL01-AM-AM*,0,Central 
509216,#N/A,AL01,AM,AM*,AL01-AM-AM*,0,Central 
318050,WASH  PRIMER (L),AL01,AM,AM*,AL01-AM-AM*,"31,4",Central 
313210,CATALISADOR PU 1/1 5058 COMP B (L),AL01,AM,AM*,AL01-AM-AM*,"628,38",Central 
222140,"MOTOR GEROTOR ORBITAL H-OMT 160 - EIXO 6 EST. CONFIG. 54 CIL. CHAVETADO 38,1MM SAE C (Un)",AL01,EST,PJ07,AL01-EST-PJ07,1,Central 
222111,VALV. DE RETENCAO TN10 - ROSCA 1/2 BSP (Un),AL01,EST,PJ07,AL01-EST-PJ07,27,Central 
200458,"PRENSA CABO 3/4"" (Un)",AL01,EST,CX,AL01-EST-CX,9,Central 
200461,botoeira de emergencia c/ trava NF MCF16 (Un),AL01,EST,CX,AL01-EST-CX,27,Central 
200438,BLOCO DE CONTATO AUXILIAR BC 1NA (F) P/ BOT. CSW C12174912 (Un),AL01,EST,CX,AL01-EST-CX,60,Central 
200487,Conector Automotivo 2 Vias Selado Impermeável (Un),AL01,EST,CX,AL01-EST-CX,74,Central 
200167,"PORTA FUSIVEL LAM 1,5 HPL1,50 CÓD.002335 (Un)",AL01,EST,CX,AL01-EST-CX,2,Central 
26878,#N/A,AL01,EST,PJ07,AL01-EST-PJ07,0,Central 
200441,MINIDISJUNTOR MDW-C 16A 2P 230/400 VCA 3KA C/ 15265722 (Un),AL01,EST,CX,AL01-EST-CX,0,Central 
236205,MANCAL FLANGE FRM F207 (Un),AL01,EST,PJ07,AL01-EST-PJ07,2,Central 
236204,MANCAL FLANGE FRM F208 (Un),AL01,EST,PJ07,AL01-EST-PJ07,1,Central 
236209,MANCAL APOIO P207 (Un),AL01,EST,PJ07,AL01-EST-PJ07,14,Central 
200455,BASE P/LINHA.CR-P MODE.P/RELE 1 OU 2NA (Un),AL01,EST,CX,AL01-EST-CX,36,Central 
200481,"Sinaleira 12V, 22mm, Amarela (Un)",AL01,EST,CX,AL01-EST-CX,7,Central 
240667,SINALEIRO 12VCC/VCA LED 22MM REF. SDS121 (Un),AL01,EST,CX,AL01-EST-CX,36,Central 
200480,#N/A,AL01,EST,CX,AL01-EST-CX,3,Central 
534510,FIXADOR VERTICAL KF111 RBL (Un),AL01,EST,JP04,AL01-EST-JP04,6,Central 
641768,BROCA AR 37/64  HAST.CIL.DIN338 (Un),AL01,GAV,G01,AL01-GAV-G01,2,Central 
222444,#N/A,AL01,EST,JP02,AL01-EST-JP02,0,Central 
292028,"TEE 2"" SCHEDULE 40 (Un)",AL01,EST,JP02,AL01-EST-JP02,3,Central 
292027,"TEE DE REDUÇÃO 3.1/2"" PARA 2.1/2"" SCHEDULE 40 (Un)",AL01,EST,JP02,AL01-EST-JP02,19,Central 
292026,"TEE DE REDUÇÃO 3.1/2"" PARA 2"" SCHEDULE 40 (Un)",AL01,EST,JP02,AL01-EST-JP02,15,Central 
200439,FLANGE P/ BOT. COM SINALI AF 3 POSIÇÕES CSW F C/ 12918902 (Un),AL01,EST,CX,AL01-EST-CX,19,Central 
641935,BROCA CONICA 21/32     DIN 345 (Un),AL01,GAV,G02,AL01-GAV-G02,5,Central 
641728,BROCA CONICA 13/32     DIN 345 (Un),AL01,GAV,G02,AL01-GAV-G02,1,Central 
289218,ROLAMENTO REF 51104 - 2ª. LINHA (Un),AL01,,H44,AL01--H44,0,Central 
534116,BICO 30A (HYP220193) (Un),AL01,GAV,G04,AL01-GAV-G04,0,Central 
534091,ELETRODO 30A (HYP220192) (Un),AL01,GAV,G04,AL01-GAV-G04,0,Central 
533881,BOCAL (220194) (Un),AL01,GAV,G04,AL01-GAV-G04,0,Central 
218406,CAMARA AR REF. 16 L 395 (K-16) (Un),AL01,EST,CH,AL01-EST-CH,0,Central 
200048,KIT FREIO A DISCO COMPLETO ENC. TRIPLO (Un),AL01,EST,CH,AL01-EST-CH,4,Central 
268408,PNEU 4.80/4.00X8 LEV B (CÓD.14749) (Un),AL01,EST,CH,AL01-EST-CH,2,Central 
700459,GAVETA NR 7 P/ ESTANTE METÁLICA (Un),AL01,EST,CH,AL01-EST-CH,10,Central 
313088,#N/A,AL01,COR,B23,AL01-COR-B23,0,Central 
643506,BROCA TOPO 1/4      4 NAVALHAS (Un),AL01,GAV,G01,AL01-GAV-G01,3,Central 
641522,#N/A,AL01,GAV,G01,AL01-GAV-G01,0,Central 
282164,"REBITE REPUXO DE ALUMINIO 6,2 x 21MM (Un)",AL01,COR,B34,AL01-COR-B34,2500,Central 
222427,#N/A,AL01,EST,PJ04,AL01-EST-PJ04,0,Central 
222425,CABEÇOTE GUIA C/ VED. CN 050X040X028  + EMBOLO C/ VED. 040X015X040 + PORCA AUTO TRAVANTE M14X1.50 REF. CÓD. 222422 (Un),AL01,EST,PJ04,AL01-EST-PJ04,2,Central 
222424,#N/A,AL01,EST,PJ04,AL01-EST-PJ04,0,Central 
222432,TUBO TCH 072X060X06 ST52 BRUN 237MM REF. CÓD. 222422 (Un),AL01,EST,PJ04,AL01-EST-PJ04,2,Central 
200411,DISCO TECNIL 280 X 30MM P/ MÁQ. DE COLHEITA (Un),AL01,EST,CH,AL01-EST-CH,81,Central 
700038,BOTA 7 LEG CAPATAZ ALPARGATAS (Un),AL01,EPI,CH,AL01-EPI-CH,16,Central 
645450,MACHO OSG 5/8 UNC 100A DIN351 (Un),AL01,GAV,GT08,AL01-GAV-GT08,1,Central 
600113,#N/A,AL01,GAV,GT08,AL01-GAV-GT08,0,Central 
645760,MACHO 1/2 UNC DIN2183-285/3 GG-MS (Un),AL01,GAV,GT08,AL01-GAV-GT08,2,Central 
645060,MACHO 7/16 NF DIN2183-286/2 OX (Un),AL01,GAV,GT08,AL01-GAV-GT08,2,Central 
605020,#N/A,AL01,GAV,GT08,AL01-GAV-GT08,0,Central 
645102,MACHO OSG 1/4 UNF 100B DIN351 (Un),AL01,GAV,GT08,AL01-GAV-GT08,1,Central 
645725,"MACHO MANUAL 3/16"" UNF 32F (Un)",AL01,GAV,GT08,AL01-GAV-GT08,2,Central 
645012,MACHO MÁQ HEL. 1/4 UNF DIN2182-281/2 (Un),AL01,GAV,GT08,AL01-GAV-GT08,12,Central 
645072,MACHO 1/2 UNF DIN2183-286/2 OX (Un),AL01,GAV,GT08,AL01-GAV-GT08,1,Central 
645014,#N/A,AL01,GAV,GT08,AL01-GAV-GT08,0,Central 
645009,MACHO 3/8 NPT   E-710 (Un),AL01,GAV,GT08,AL01-GAV-GT08,1,Central 
600056,PONTA ÚNICA DIAMANTADA TIPO ROCKWELL 120º (Un),AL01,GAV,GT08,AL01-GAV-GT08,1,Central 
641662,BROCA AR  7/32 HAST.CIL.DIN338 (Un),AL01,GAV,G01,AL01-GAV-G01,6,Central 
643417,"BROCA FRESA DE TOPO 8,00MM 2 NAVALHAS METAL DURO (Un)",AL01,GAV,G01,AL01-GAV-G01,2,Central 
509182,BROCA SDS PLUS 12 X 160 MM (Un),AL01,GAV,G01,AL01-GAV-G01,1,Central 
509001,"BROCA DE WIDIA 9/16"" 14MM (Un)",AL01,GAV,G01,AL01-GAV-G01,1,Central 
116612,COMP. NAVAL SOMASSOALHO 3070 X 450 X 20MM (Un),AL06,CARPINTARIA,,AL06-CARPINTARIA-,6,Central 
116621,COMP. NAVAL SOMASSOALHO 3930 X 327 X 20MM (Un),AL06,CARPINTARIA,,AL06-CARPINTARIA-,55,Central 
116624,COMP. NAVAL SOMASSOALHO 1790 X 600 X 20MM (Un),AL06,CARPINTARIA,,AL06-CARPINTARIA-,4,Central 
120054,"CHAPA GQ 5/8 (15,8) 1010 (KG)",AL04,CHA,,AL04-CHA-,0,Central 
120134,"BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300 (KG)",AL04,CHA,,AL04-CHA-,"1,34",Central 
120134IMP,"BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300 (KG)",AL04,CHA,,AL04-CHA-,"22349,69",Central 
120136,"BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300 (KG)",AL04,CHA,,AL04-CHA-,"8300,9",Central 
120157,"CHAPA GQ 3/8 (9,53) 1010 (KG)",AL04,CHA,,AL04-CHA-,0,Central 
120202,CHAPA 1/4 (6.30 x 2440 x 6000) A36-CIVIL300 (KG),AL04,CHA,,AL04-CHA-,0,Central 
120203,"BOBINA CHAPA LQ 6.30 X 1,20 1008/1010 (KG)",AL04,CHA,,AL04-CHA-,0,Central 
120278,"BOBINA CHAPA LQ 3.75 X 1,20 A36/CIVIL300 (KG)",AL04,CHA,,AL04-CHA-,"37,56",Central 
120305,"BOBINA CHAPA LQ 4.75 X 1,20 A36/CIVIL300 (KG)",AL04,CHA,,AL04-CHA-,"1,58",Central 
120352,"CHAPA GQ 1/2 (12,7) 1010 (KG)",AL04,CHA,,AL04-CHA-,0,Central 
120376,"CHAPA GQ 1"" (25,4) 1010/1020 (KG)",AL04,CHA,,AL04-CHA-,"365,59",Central 
120509,"CHAPA GQ 3/4 (19,0) 1010 (KG)",AL04,CHA,,AL04-CHA-,"1101,87",Central 
120545,BOBINA CHAPA LQ 3.00 X 1500 A36/CIVIL300 (KG),AL04,CHA,,AL04-CHA-,"13919,07",Central 
120547,BOBINA CHAPA LQ 2.65 X 1500 A36/CIVIL300 (KG),AL04,CHA,,AL04-CHA-,"3,24",Central 
120549,BOBINA CHAPA LQ 2.65 X 1200 A36/CIVIL300 (KG),AL04,CHA,,AL04-CHA-,"14655,02",Central 
120650,"CHAPA GQ 5/16(7,94) 1010 (KG)",AL04,CHA,,AL04-CHA-,0,Central 
134055NAC,TUBO QUADRADO 120mm X 120mm X 8.00mm,AL04,SER,,AL04-SER-,"2848,72",Central 
134062NAC,TUBO RETANGULAR 100mm X 50mm X 3.75mm X 6300 mm,AL04,SER,,AL04-SER-,"1370,54",Central 
134031NAC,"TUBO QUADRADO 100,00 X 100,00 X 6MM",AL04,SER,,AL04-SER-,"3349,93",Central 
134063NAC,TUBO RETANGULAR 100 X 80 X 4.75,AL04,SER,,AL04-SER-,"757,81",Central 
134017NAC,TUBO RETANGULAR 150 X 100 X 6.35,AL04,SER,,AL04-SER-,"2439,96",Central 
134063,TUBO RETANGULAR 250 X 150 X 6.30,AL04,SER,,AL04-SER-,"2250,91",Central 
134625,TUBO MECANICO 40 X 20 ST-52,AL04,SER,,AL04-SER-,"302,56",Central 
126202,"AÇO CHATO LAM 1/2 X 3"" SAE-1020",AL04,SER,,AL04-SER-,"224,3",Central 
134066,TUBO RET 50 X 30 X 2.00MM TAM. 5 METROS,AL04,SER,,AL04-SER-,"2084,6",Central 
134212,TUBO MECANICO 56 X 40 ST-52,AL04,SER,,AL04-SER-,321,Central 
112215,"ACO TREF. RED. SAE-1020 - 1""",AL04,SER,,AL04-SER-,"122,39",Central 
110012,ACO LAMINADO RED 2.1/2 1045,AL04,SER,,AL04-SER-,"10277,44",Central 
126329,AÇO CHATO LAM 5/8 X 1.1/2 SAE-1020,AL04,SER,,AL04-SER-,228,Central 
126214,AÇO CHATO LAM 1/2 X 3.1/2 1020,AL04,SER,,AL04-SER-,"53,16",Central 
134144,"TUBO SCHEDULLE 80 - 2""",AL04,SER,,AL04-SER-,0,Central 
134223,TUBO MECANICO 71 X 54 ST-52,AL04,SER,,AL04-SER-,"147,03",Central 
110565,ACO LAMINADO RED 3.1/2 1045,AL04,SER,,AL04-SER-,"859,75",Central 
126755,"AÇO CHATO LAM 1"" X 3"" SAE-1020",AL04,SER,,AL04-SER-,"161,02",Central 
113049,"ACO TREF. RED. SAE-1045 - 1.1/2""",AL04,SER,,AL04-SER-,420,Central 
126226,"AÇO CHATO LAM 5/8 X 3"" SAE-1020",AL04,SER,,AL04-SER-,"398,58",Central 
112525,"ACO TREF. RED. SAE-1020 - 5/8""",AL04,SER,,AL04-SER-,"215,61",Central 
110358,ACO LAMINADO RED 2 1045,AL04,SER,,AL04-SER-,"1351,7",Central 
134057NAC,TUBO QUADRADO 200 X 200 X 4.75,AL04,SER,,AL04-SER-,"702,37",Central 
134430,"TUBO SCHEDULLE 40 - 1.1/4""",AL04,SER,,AL04-SER-,"295,75",Central 
134060,TUBO RET 50 X 30 X 2.00MM TAM. 6 METROS,AL04,SER,,AL04-SER-,0,Central 
134012,TUBO RETANGULAR 150 X 100 X 6.35 X 5000,AL04,SER,,AL04-SER-,0,Central 
134030,TUBO MEC STAND 101.60 X 6.30,AL04,SER,,AL04-SER-,"420,88",Central 
134172,"TUBO SCHEDULLE 80 - 1"" S/C",AL04,SER,,AL04-SER-,"141,62",Central 
134016,"TUBO QDR 70,00mm X 4,75mm",AL04,SER,,AL04-SER-,"316,07",Central 
130631,CANTONEIRA 1/4 X 3 1020,AL04,SER,,AL04-SER-,69,Central 
126457,AÇO CHATO LAM 3/8 X 2 SAE-1020,AL04,SER,,AL04-SER-,"410,4",Central 
134170,"TUBO SCHEDULLE 80 - 1.1/2""",AL04,SER,,AL04-SER-,"19,73",Central 
134716,TUBO MECANICO 56 X 28 ST-52,AL04,SER,,AL04-SER-,261,Central 
112502,"ACO TREF. RED. SAE-1020 - 2""",AL04,SER,,AL04-SER-,"1335,6",Central 
